sh_code;sh_level;kingdom;phylum;class;order;family;genus;species;lowest_taxon;lowest_taxon_level
SH0731643.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Volutella;Volutella_sp;Volutella;genus
SH0736021.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Ilyonectria;Ilyonectria_liriodendri;Ilyonectria_liriodendri;species
SH0736242.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusicolla;Fusicolla_aquaeductuum;Fusicolla_aquaeductuum;species
SH0748989.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_niveipes;Mycena_niveipes;species
SH0755218.10FU;1,5;Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;Pezizomycotina_cls_Incertae_sedis_ord_unspecified;Pezizomycotina_cls_Incertae_sedis_fam_unspecified;Pezizomycotina_cls_Incertae_sedis_gen_unspecified;Pezizomycotina_cls_Incertae_sedis_sp;Ascomycota;phylum
SH0757992.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleraceae;Genolevuria;Genolevuria_amylolytica;Genolevuria_amylolytica;species
SH0814690.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Diaporthomycetidae_ord_Incertae_sedis;Thyridiaceae;Thyridium;Thyridium_cornearis;Thyridium_cornearis;species
SH0814711.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0820069.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Piskurozyma;Piskurozyma_taiwanensis;Piskurozyma_taiwanensis;species
SH0820479.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH0832442.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0840379.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xenospadicoidales;Xenospadicoidaceae;Spadicoides;Spadicoides_hyalostoma;Spadicoides_hyalostoma;species
SH0840385.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xenospadicoidales;Xenospadicoidaceae;Spadicoides;Spadicoides_fuscolutea;Spadicoides_fuscolutea;species
SH0842450.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;Chaetosphaeria_sp;Chaetosphaeria;genus
SH0845412.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora;Podospora_sp;Podospora;genus
SH0846198.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystidaceae_gen_unspecified;Ceratocystidaceae_sp;Ceratocystidaceae_gen_unspecified;genus
SH0857058.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;Chloridium_humicola;Chloridium_humicola;species
SH0857296.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium;Botryobasidium_subcoronatum;Botryobasidium_subcoronatum;species
SH0860723.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Hyaloriaceae;Myxarium;Myxarium_minutissimum;Myxarium_minutissimum;species
SH0861230.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Crepidotaceae;Simocybe;Simocybe_serrulata;Simocybe_serrulata;species
SH0861388.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Diaporthales;Gnomoniaceae;Apiognomonia;Apiognomonia_errabunda;Apiognomonia_errabunda;species
SH0864931.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Trichosphaeriales;Trichosphaeriaceae;Brachysporium;Brachysporium_sp;Brachysporium;genus
SH0866884.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Rickenellaceae;Peniophorella;Peniophorella_praetermissa;Peniophorella_praetermissa;species
SH0866887.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Rickenellaceae;Peniophorella;Peniophorella_pertenuis;Peniophorella_pertenuis;species
SH0867261.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Microbotryomycetes_fam_Incertae_sedis;Slooffia;Slooffia_micra;Slooffia_micra;species
SH0867653.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_pulchella;Mortierella_pulchella;species
SH0867668.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_sp;Mortierella;genus
SH0868312.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xenospadicoidales;Xenospadicoidaceae;Torrentispora;Torrentispora_dubia;Torrentispora_dubia;species
SH0868434.10FU;1,5;Fungi;Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Opeltiella;Opeltiella_rubrisoli;Opeltiella_rubrisoli;species
SH0880286.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Togniniales;Togniniaceae;Phaeoacremonium;Phaeoacremonium_inflatipes;Phaeoacremonium_inflatipes;species
SH0880671.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Diaporthomycetidae_ord_Incertae_sedis;Rhamphoriaceae;Rhamphoriaceae_gen_unspecified;Rhamphoriaceae_sp;Rhamphoriaceae_gen_unspecified;genus
SH0882163.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0885672.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia_leucadendri;Capronia_leucadendri;species
SH0895506.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Niessliaceae;Trichosphaerella;Trichosphaerella_ceratophora;Trichosphaerella_ceratophora;species
SH0897620.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0897667.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_gen_unspecified;Hyaloscyphaceae_sp;Hyaloscyphaceae_gen_unspecified;genus
SH0898653.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Dermateaceae_gen_unspecified;Dermateaceae_sp;Dermateaceae_gen_unspecified;genus
SH0911100.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Phlebia;Phlebia_livida;Phlebia_livida;species
SH0911248.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporales_fam_unspecified;Polyporales_gen_unspecified;Polyporales_sp;Polyporales_gen_unspecified;genus
SH0911704.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0913041.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria_sp;Xylaria;genus
SH0927415.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Rhizochaete;Rhizochaete_radicata;Rhizochaete_radicata;species
SH0928190.10FU;1,5;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Barnettozyma;Barnettozyma_sp;Barnettozyma;genus
SH0928191.10FU;1,5;Eukaryota_kgd_Incertae_sedis;Eukaryota_kgd_Incertae_sedis_phy_unspecified;Eukaryota_kgd_Incertae_sedis_cls_unspecified;Eukaryota_kgd_Incertae_sedis_ord_unspecified;Eukaryota_kgd_Incertae_sedis_fam_unspecified;Eukaryota_kgd_Incertae_sedis_gen_unspecified;Eukaryota_kgd_Incertae_sedis_sp;Eukaryota_kgd_Incertae_sedis;kingdom
SH0931199.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiales;Tympanidaceae;Variabilispora;Variabilispora_flava;Variabilispora_flava;species
SH0934734.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophoraceae_gen_unspecified;Cyphellophoraceae_sp;Cyphellophoraceae_gen_unspecified;genus
SH0937374.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma_victoriae;Vishniacozyma_victoriae;species
SH0939434.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_bialowiezense;Penicillium_bialowiezense;species
SH0940202.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_christenseniae;Penicillium_christenseniae;species
SH0945657.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Cordanaceae;Cordana;Cordana_pauciseptata;Cordana_pauciseptata;species
SH0945830.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Scytalidium;Scytalidium_sp;Scytalidium;genus
SH0946236.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;Hamamotoa;Hamamotoa_sp;Hamamotoa;genus
SH0948057.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_galericulata;Mycena_galericulata;species
SH0958044.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_ord_unspecified;Leotiomycetes_fam_unspecified;Leotiomycetes_gen_unspecified;Leotiomycetes_sp;Leotiomycetes_gen_unspecified;genus
SH0958801.10FU;1,5;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Hyphopichia;Hyphopichia_lachancei;Hyphopichia_lachancei;species
SH0960458.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanoromycetes_ord_unspecified;Lecanoromycetes_fam_unspecified;Lecanoromycetes_gen_unspecified;Lecanoromycetes_sp;Lecanoromycetes_gen_unspecified;genus
SH0961637.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Chaetothyriales_fam_unspecified;Chaetothyriales_gen_unspecified;Chaetothyriales_sp;Chaetothyriales_gen_unspecified;genus
SH0963836.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;Botrytis_caroliniana;Botrytis_caroliniana;species
SH0967883.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Trichomerium;Trichomerium_sp;Trichomerium;genus
SH0970166.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_pseudensiforme;Fusarium_pseudensiforme;species
SH0976779.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_sp;Cladophialophora;genus
SH0976978.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala_sp;Exophiala;genus
SH0977029.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala_moniliae;Exophiala_moniliae;species
SH0977168.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_laricicola;Cladophialophora_laricicola;species
SH0977525.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Diaporthomycetidae_ord_Incertae_sedis;Rhamphoriaceae;Rhodoveronaea;Rhodoveronaea_varioseptata;Rhodoveronaea_varioseptata;species
SH0979631.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnellaceae_gen_unspecified;Tulasnellaceae_sp;Tulasnellaceae_gen_unspecified;genus
SH0985143.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_fam_Incertae_sedis;Clitocybe;Clitocybe_nebularis;Clitocybe_nebularis;species
SH0991050.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0993072.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Luellia;Luellia_sp;Luellia;genus
SH0994897.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Kuehneromyces;Kuehneromyces_mutabilis;Kuehneromyces_mutabilis;species
SH0997194.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH1000668.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_unspecified;Dothideomycetes_fam_unspecified;Dothideomycetes_gen_unspecified;Dothideomycetes_sp;Dothideomycetes_gen_unspecified;genus
SH1001409.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH1003233.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Xylodon;Xylodon_raduloides;Xylodon_raduloides;species
SH1004045.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;Psathyrella_piluliformis;Psathyrella_piluliformis;species
SH1005129.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Microbotryomycetes_fam_Incertae_sedis;Slooffia;Slooffia_sp;Slooffia;genus
SH1006477.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Diaporthomycetidae_ord_Incertae_sedis;Barbatosphaeriaceae;Barbatosphaeria;Barbatosphaeria_barbirostris;Barbatosphaeria_barbirostris;species
SH1011939.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;Cadophora_melinii;Cadophora_melinii;species
SH1012087.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Pyrenopeziza;Pyrenopeziza_caespiticia;Pyrenopeziza_caespiticia;species
SH1014579.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon_fragiforme;Hypoxylon_fragiforme;species
SH1020584.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH1023301.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH1023349.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Arachnopezizaceae;Arachnopeziza;Arachnopeziza_aurata;Arachnopeziza_aurata;species
SH1026110.10FU;1,5;Fungi;Fungi_phy_unspecified;Fungi_cls_unspecified;Fungi_ord_unspecified;Fungi_fam_unspecified;Fungi_gen_unspecified;Fungi_sp;Fungi_gen_unspecified;genus
SH0735585.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp;Fusarium;genus
SH0735588.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Acremonium;Acremonium_incrustatum;Acremonium_incrustatum;species
SH0735601.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0736047.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0736205.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Cosmospora;Cosmospora_arxii;Cosmospora_arxii;species
SH0749736.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0753479.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Cephalothecales;Cephalothecaceae;Cryptendoxyla;Cryptendoxyla_hypophloia;Cryptendoxyla_hypophloia;species
SH0759044.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sporidesmiales;Sporidesmiaceae;Sporidesmium;Sporidesmium_lignicola;Sporidesmium_lignicola;species
SH0842376.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeriaceae_gen_unspecified;Chaetosphaeriaceae_sp;Chaetosphaeriaceae_gen_unspecified;genus
SH0848453.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Dactylosporaceae;Rhopalophora;Rhopalophora_clavispora;Rhopalophora_clavispora;species
SH0853071.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Simplicillium;Simplicillium_cylindrosporum;Simplicillium_cylindrosporum;species
SH0860883.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Nigrogranaceae;Nigrograna;Nigrograna_antibiotica;Nigrograna_antibiotica;species
SH0860897.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH0861092.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_fabacearum;Orbilia_fabacearum;species
SH0870107.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;Cyphellophora_sp;Cyphellophora;genus
SH0870164.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_eucalypti;Orbilia_eucalypti;species
SH0888441.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Conioscyphales;Conioscyphaceae;Conioscyphaceae_gen_unspecified;Conioscyphaceae_sp;Conioscyphaceae_gen_unspecified;genus
SH0891006.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Ostropales;Stictidaceae;Cryptodiscus;Cryptodiscus_sp;Cryptodiscus;genus
SH0895425.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Herpotrichiellaceae_gen_unspecified;Herpotrichiellaceae_sp;Herpotrichiellaceae_gen_unspecified;genus
SH0913328.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon_macrocarpum;Hypoxylon_macrocarpum;species
SH0913330.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon_macrocarpum;Hypoxylon_macrocarpum;species
SH0916716.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Teratosphaeriaceae_gen_unspecified;Teratosphaeriaceae_sp;Teratosphaeriaceae_gen_unspecified;genus
SH0916722.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Aulographales;Rhizodiscinaceae;Rhizodiscina;Rhizodiscina_sp;Rhizodiscina;genus
SH0923845.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Conioscyphales;Conioscyphaceae;Conioscypha;Conioscypha_sp;Conioscypha;genus
SH0923852.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Conioscyphales;Conioscyphaceae;Conioscypha;Conioscypha_sp;Conioscypha;genus
SH0927187.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeriaceae_gen_unspecified;Chaetosphaeriaceae_sp;Chaetosphaeriaceae_gen_unspecified;genus
SH0927696.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Resupinatus;Resupinatus_trichotis;Resupinatus_trichotis;species
SH0931642.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Fuscoporia;Fuscoporia_ferruginosa;Fuscoporia_ferruginosa;species
SH0935858.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0939722.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_marthae-christenseniae;Penicillium_marthae-christenseniae;species
SH0939820.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_roseopurpureum;Penicillium_roseopurpureum;species
SH0940189.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_miczynskii;Penicillium_miczynskii;species
SH0940222.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_roseopurpureum;Penicillium_roseopurpureum;species
SH0940637.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_sanguifluum;Penicillium_sanguifluum;species
SH0942973.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Hyphodermataceae;Hyphoderma;Hyphoderma_occidentale;Hyphoderma_occidentale;species
SH0948779.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0954397.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Pisorisporiales;Pisorisporiales_fam_unspecified;Pisorisporiales_gen_unspecified;Pisorisporiales_sp;Pisorisporiales_gen_unspecified;genus
SH0964911.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Conioscyphales;Conioscyphaceae;Conioscypha;Conioscypha_pleiomorpha;Conioscypha_pleiomorpha;species
SH0973349.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_allahabadensis;Talaromyces_allahabadensis;species
SH0973416.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_siglerae;Talaromyces_siglerae;species
SH0976231.10FU;1,5;Fungi;Ascomycota;Ascomycota_cls_unspecified;Ascomycota_ord_unspecified;Ascomycota_fam_unspecified;Ascomycota_gen_unspecified;Ascomycota_sp;Ascomycota_gen_unspecified;genus
SH0976373.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia_coronata;Capronia_coronata;species
SH0976409.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;Capronia_pulcherrima;Capronia_pulcherrima;species
SH0976428.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala_sp;Exophiala;genus
SH0989897.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Niessliaceae;Niesslia;Niesslia_tenuis;Niesslia_tenuis;species
SH1009862.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Tremellodendropsidales;Tremellodendropsidales_fam_unspecified;Tremellodendropsidales_gen_unspecified;Tremellodendropsidales_sp;Tremellodendropsidales_gen_unspecified;genus
SH1010946.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH1014826.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Nigrogranaceae;Nigrograna;Nigrograna_cangshanensis;Nigrograna_cangshanensis;species
SH0740826.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Trichocomaceae_gen_unspecified;Trichocomaceae_sp;Trichocomaceae_gen_unspecified;genus
SH0763609.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Neodevriesiaceae;Neodevriesia;Neodevriesia_modesta;Neodevriesia_modesta;species
SH0763677.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Neodevriesiaceae;Neodevriesia;Neodevriesia_stirlingiae;Neodevriesia_stirlingiae;species
SH0767731.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_melinii;Penicillium_melinii;species
SH0843150.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Mycocaliciales;Mycocaliciaceae;Chaenothecopsis;Chaenothecopsis_pusilla;Chaenothecopsis_pusilla;species
SH0858631.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Phialocephala;Phialocephala_fortinii;Phialocephala_fortinii;species
